ID	0h.a	0h.b	2h.a	2h.b	8h.a	8h.b	16h.a	16h.b
Mapre2	12.9196237463979	12.730288937147	12.8859270722561	12.8502041089025	13.4596983626616	13.2846739263426	14.1160335308877	14.2684453625449
Marcks	13.3534255324585	13.2348678896312	13.3305294177529	13.2413436990018	13.7741609685085	13.7751738626833	14.2226897766902	14.3454335949983
Marcksl1	13.1411063924848	13.0239660658563	13.0710511630504	12.9247206966828	13.9043690043159	13.7899881197642	14.3104066321658	14.494088813739
Mark3	12.8487664894067	12.7397576563444	12.655779246891	12.966914377529	13.1865139388212	13.2162265273106	13.4411572118541	13.4057714273743
Mbd3	14.4842035899916	14.3025603721538	14.636012727923	14.8853996018047	15.6409995953164	15.6844564444853	15.7481775770862	15.8511031168869
Mcm3	15.6696050134478	15.7126815311542	15.5110004348235	15.4805491750486	15.4320054513557	15.5456785097756	15.997225143677	16.0364312899585
Mcm6	15.1246094571329	15.2405869391075	15.2031534845132	15.2208913313985	14.7883236592365	14.8100932510946	14.8165291119852	14.8317851980669
Mctp1	13.2674232456868	13.1924683500758	13.2340584737833	13.0532437714575	13.5027435627373	13.3439796987427	13.66193182207	13.4265771380801
Mdga2	12.8070491087301	12.8083316274406	12.5292941872058	12.3781939464342	12.3609806414712	12.8110464213891	13.4270272982061	13.2784499814904
Mdn1	13.7148212697572	13.5776666837739	13.6876957948086	13.3337572475495	13.5603656323888	13.5677669892993	14.0102560821545	13.9220784933383
Meaf6	13.3541828387391	13.7673083507791	13.2475648481406	13.5504178953425	13.2588338791439	13.6255362398964	13.5148881379949	13.875398881134
Med1	14.1854001902042	14.2009837534496	13.3378384721769	13.6125107742547	13.9764179271863	14.1083494510376	14.1924716088907	14.1670666664611
Med12	14.7474878488589	14.7066302021568	14.9204328945104	14.6312328013958	14.8154471335322	14.7751332202144	14.6898204219497	14.582773274705
Med26	13.8735015582622	13.7352394154185	13.1917377025916	14.1580956735502	13.5001112302548	13.6516744855543	14.0513529729742	14.0278311450104
Mettl3	13.8930001215006	13.2413436990018	13.4649567713896	13.468156767075	14.4235307483652	14.1903728723712	14.5512422904879	14.4331452486704
Mina	13.9206949683946	14.3144386967958	14.1723498365795	13.8907547709668	14.4459635833677	14.0579781758175	14.8969387228956	14.8154471335322
Mlf2	14.2220091185482	14.1038798344206	14.1056754697763	13.9868849202119	14.2932481339165	14.162162783419	14.485456774081	14.3842292182183
Morf4l2	12.3746674985063	12.1482020217655	12.4266892362094	12.1596694343809	12.5202749627338	12.4738562505604	13.0115836310601	13.2085749380512
Mre11a	13.421945333299	13.6200553932609	13.2603320148771	13.0149010528795	13.5152662925489	13.5095432960438	14.134220815062	13.8211574505053
Mtdh	14.7561650602248	14.7501184981414	13.6062080875423	14.558265661417	14.9284199678659	14.890260707065	15.7869514253151	15.804300668582
Mthfd1	13.5952978378494	13.4831893845048	13.6017057025656	13.5294165451326	14.5280490453012	14.3832167742088	14.5852650420209	14.6335808092843
Mybbp1a	13.9823083972603	13.9715731430339	13.9647595617239	14.0579781758175	14.6832807981784	14.5370742286532	14.9071707171004	14.8762512734237
Myo9a	12.5466713856333	12.536280445677	12.5911842437847	12.3226276497362	12.8441309875243	12.8415885108461	13.463414829814	13.2363764285016
Nab2	15.7869514253151	15.7953559285748	15.9179671543072	15.7094752622049	16.1795390151824	16.1136539033867	16.2494034849088	16.2690821675571
Naca	15.6743716254142	15.7459404717907	15.722138046639	15.6022928523295	15.8416343426176	15.8698591907068	16.605874731751	16.5573678495897
Nadk	12.8481495059511	12.9128028751568	12.966914377529	12.874385857413	13.5753494052878	13.4462666961723	13.9250228847696	13.9196861075963
Naf1	13.5534212722792	13.6600230171008	13.6474531701364	13.4254201096551	14.2090318391634	14.2109243525745	14.9798943943351	15.0659243337977
Ncoa3	14.357071416967	14.3647705202902	14.3551886820162	14.2248026924573	14.4883861979317	14.5543274503425	14.5362279898841	14.5619783456716
Ncoa4	14.2306295333696	14.3168647163957	14.3512045131897	14.2673241688502	14.5715791442834	14.4981630259343	14.692632586164	14.7732689709453
Ncoa5	13.4500458774599	13.3868748919449	13.4227164003121	13.2881678140932	13.3648370982241	13.3714055594525	13.4476586139316	13.4168386378947
Ncoa7	14.24383021113	14.3360876792131	14.1246368900449	14.5971311343689	14.0146721082035	13.9929951415448	13.9823083972603	14.1160335308877
Ncor2	14.303362891037	14.2973059606725	14.0018765674696	14.0495398092783	14.2466240897224	14.3687944317319	14.2695912140963	14.3243067811118
Nell1	13.387278517053	13.5617316292672	13.7580428929913	13.3714055594525	13.7411101923518	13.7541141881005	14.4431671542789	14.3301510829431
Nf1	14.719688480148	14.6589319425412	14.4281134420505	14.5166752583553	14.7512263680697	14.7442558093868	15.6047468411673	15.3507462411238
Nfe2l3	12.708065834153	12.3867618492814	12.40637234368	12.592132777475	12.536280445677	12.5382844184788	13.1968874059283	13.2475648481406
Nfil3	12.8182949757083	12.7482995435589	12.7439764892339	12.6171329005529	13.1111161816984	13.0866506669361	13.6600230171008	13.6089986619184
Nfkb1	13.327779876993	13.4197422251109	13.4545969743878	13.2286964843814	13.865785829257	13.7140541204687	13.8419960493858	13.8893624785911
Nfkbib	13.9066679483892	14.0513529729742	14.2545693677486	14.263373307962	14.7112009237537	14.7410002599709	14.991461006829	14.9702095272754
Nfx1	16.7405137266919	16.9515535029506	16.7405137266919	16.9910494355961	17.0522584238164	17.0648764360976	17.1758272028862	17.1758272028862
Ngdn	13.6821087676446	13.6719547217058	13.3363396090736	13.3549499159685	13.9725890717558	14.0690900388176	14.7662343525203	14.8034074814715
Nisch	13.9920130977594	14.1193780288687	14.280795545671	14.0630031597666	14.3044872033872	14.3038349653524	14.698880960847	14.7512263680697
Nmd3	13.7673083507791	13.7178860533544	13.7178860533544	13.6296570191858	13.5995926847933	13.7469102397554	14.2941380515128	14.332121578478
Nol7	13.3607299643234	13.4254201096551	13.3906280563179	13.4089628956204	13.5630658816102	13.6161003406298	14.2133833246658	14.177310384965
Nol8	15.2965542993491	15.4022907750223	15.234555806323	15.1728494220265	15.6664565372784	15.6478034258993	15.9539793477358	15.9539793477358
Nol9	12.6452450150763	12.7604363216621	12.5382844184788	12.6324356002817	13.0279438819014	12.7621641780055	13.3614889959773	13.1865139388212
Nop2	13.6084337394746	13.6876957948086	13.4970547024954	13.6675895189647	13.7489335715878	13.8327751489527	14.1094479153865	14.1940256864148
Npm1	14.4768852303352	14.4546530578032	14.5223052295431	14.303362891037	14.24383021113	14.2359770863916	14.4652525244001	14.456243531797
Nucks1	16.1449713026708	15.8102296110504	16.3190770001254	15.979667263741	15.7930731137282	15.8803582259206	15.3273486241185	15.4568390090581
Nufip2	14.3079054047613	14.4289567189777	14.1072472070688	14.3360876792131	15.256973291722	15.1404828127419	15.8299197879182	15.8299197879182
Numa1	14.5637299973133	14.584172061285	14.3769691838837	15.0269965468866	14.7131529396951	14.6785146327336	14.3144386967958	14.3793011073816
Nup214	14.2816736770552	14.332121578478	14.3825062663281	14.1610103838	14.3294881565596	14.4172146230316	14.6580601226523	14.6233945738468
Orai1	11.5370870952658	11.0859956984143	11.8579883441715	11.6543371845408	12.6415386204396	12.5883483874369	12.7929777820939	13.1058582183338
Otud5	13.3792013405799	13.3695953702698	13.4500458774599	13.374089840644	13.6102265065119	13.5817247701567	14.0368104143479	13.9572987178844
Pa2g4	12.4664819012895	12.4420334119041	12.9040072743333	12.5591503455383	13.7381194865482	13.7110270000217	14.229465492121	14.2114397156157
Pacs1	13.3638977201859	13.473539814595	13.1707793023625	13.2539390035055	13.2667369529821	13.3038573112034	13.3127504434811	13.3117202527879
Papd5	13.5982995211616	13.4656472200111	13.4254201096551	13.5338737978761	13.5583906995208	13.387278517053	13.6238732380387	13.6914512951576
Papolg	12.8474182870062	13.0077040671527	12.5883483874369	13.0637206105579	12.942040468358	12.8787508367353	13.0632445031948	13.0913437631075
Pcbp1	13.6408389270119	13.6188975012935	13.768611221268	13.7324495072012	14.1782365805802	14.1204387593868	14.1376761804	14.0310105014083
Pcbp2	12.2531110823012	12.2492063025328	12.4626725914957	12.3921888266577	12.6336371887143	12.4156041275345	12.6473038106987	12.7968194580317
Pdcd1	12.9103062535923	12.8327377342643	13.1473694530553	12.8051162264345	14.5296704058221	14.3243067811118	15.1792955242774	15.1618216352616
Pdcd11	12.8216953287967	12.7888011289125	13.211215321876	13.5168295109054	14.0648748042384	13.9908689204077	14.9745270470154	14.9368720011898
Pdxdc1	14.900812983646	14.8937873856432	14.6400940820878	14.7636492315127	14.9054001367348	14.911415637051	15.5131012578826	15.5213860429993
Peak1	13.5549596904633	13.6084337394746	13.5520119403417	13.5048243019768	13.692271170733	13.7243134067404	13.8807768056684	13.9004871775992
Pex1	14.3379512699876	14.4981630259343	14.5321849179288	14.534852120115	14.441083697607	14.552596332078	14.9392805012568	15.0309164006085
Pex6	15.1201776570235	14.5902641615081	14.0732879583765	13.9132691125273	14.3065001769319	14.5414029455747	14.1511807161525	14.3489301321335
Phactr2	13.7806927338791	13.8464946196598	13.7074779321441	13.9113364919288	13.9845625801259	14.0059565494686	14.6569217033878	14.7428170906809
Phb2	13.6558277943742	13.5235732824278	13.6238732380387	13.869050354037	14.2790293604826	14.4617720299435	14.6785146327336	15.0600078841807
Phf10	12.2336045573282	12.5202749627338	12.4383744903573	12.4266892362094	12.3474027090501	12.3746674985063	12.5512598760147	12.6597324152513
Phf20	13.4057714273743	13.5253057421371	12.9328774216702	13.2846739263426	13.2961975029007	13.2947503113236	13.6017057025656	13.6666501997182
Phf6	12.0432476507348	12.0937739425425	12.4772220559602	12.8761164032145	12.5224791073575	12.5049836934297	12.8083316274406	12.7795310782457
Phlpp2	13.9102051135973	13.9141488114805	13.8644257290166	13.8075894169466	13.9404660696683	13.9642770564684	14.4490753817717	14.4098903182846
Pinx1	11.9466390342584	11.8019704445716	11.9125627525661	11.7618178976099	12.2624815843989	12.2153588008344	13.7014893051254	13.8021845582467
Pkp4	15.6538485089176	15.5758325828674	15.4767167239389	15.4767167239389	15.3238392614796	15.3507462411238	15.2234600891661	15.1048351576577
Plekha5	14.3398512138381	14.4139504512236	13.8914578726447	13.9733817561861	14.0547139809541	14.0271675526058	14.2151871754416	14.2054108678023
Poldip3	12.309836498925	12.3609806414712	11.9853201860457	12.2652536664317	12.24476225086	12.1720345371755	12.7254393359534	12.7574142658615
Polr3e	12.4130268081844	12.5834616265891	12.536280445677	12.0469919217569	12.6801926337607	12.5319936195946	13.0444253916882	13.151634753203
Polr3g	11.1143753346472	9.95638614355367	10.8478281159762	10.238030266461	11.7914943764007	11.6741679814336	12.40637234368	12.8110464213891
Pphln1	15.0892439276027	15.1511977760868	14.6074660438221	14.5754741726441	14.667896705643	14.7066302021568	15.1338364221518	15.1076964559191
Ppig	15.833925539654	15.1978351292972	16.0820006560395	15.8940174777926	15.7621098971318	15.826034182339	15.4805491750486	15.5758325828674
Ppp1r13l	14.8034074814715	14.9745270470154	14.9995912512171	14.900812983646	14.991461006829	14.9639397350154	15.5110004348235	15.6388514589828
Ppp2r5d	15.6897211731481	15.7418780934491	15.5205104935205	15.8136384776554	15.6123308639379	15.6022928523295	15.8698591907068	15.7006812091605
Pprc1	13.8171736833262	14.0186033351425	13.8529704972286	13.8130794118436	14.0109635135709	14.0043953989838	14.2645888127572	14.2037838502383
Proser1	13.0739614194986	13.0470830088155	13.1667157972299	13.2391295972218	13.1418039818797	13.1932468864438	13.5456386975242	13.5180775839967
Prpf40a	16.6270260789456	16.6161956727378	16.6270260789456	16.4291437083105	16.605874731751	16.6161956727378	16.5686612294723	16.6841082489738
Prrc2a	13.5918029892384	13.6949904295223	13.2065454502473	13.5733166358206	14.0721048412691	14.0528955312245	14.4331452486704	14.4306845404356
Prrc2b	13.828480411023	13.9515747748084	13.532073766829	13.7178860533544	13.8188535216692	13.9004871775992	14.0716511033764	14.0826823136814
Prrc2c	13.5064124755477	13.528498738808	12.2708513115674	13.101779316296	13.5148881379949	13.6588609379706	14.1114873671027	13.9047858082535
Psma2	11.7826971656248	11.958000202825	12.2747942033319	11.8249679798391	12.353967850752	12.1337875942465	12.7548484810417	12.6180868329358
Psma5	12.8613286449058	13.0532437714575	13.1569984127646	13.1431197391422	13.6809111491636	13.6484043229708	13.8521371979308	13.7692791295295
Ptpn23	13.9389679342053	14.0080516965254	13.9366655043075	13.9086313965546	14.1331407012608	14.1246368900449	14.3512045131897	14.4360532199389
Ptpra	12.9728061246595	12.7462832181465	12.592132777475	12.5526665378638	12.7968194580317	12.892428946835	12.9275933338363	12.9275933338363
Pwp2	12.9713433216027	13.1674588342134	13.1932468864438	13.1621494133961	13.2085749380512	13.2029695679064	13.8937034981296	13.9279915315365
Pydc3	12.2130595368669	12.2416095910538	11.6741679814336	11.8800568929152	12.0305112554245	12.1401396012243	12.5641307274429	12.6324356002817
Rab8b	11.7270354061124	11.4059488337602	11.4590755981666	11.543373571877	11.9693969887601	11.7914943764007	12.4873338218347	12.4505819198926
Ralgapa1	13.7259998022409	13.62919681398	13.5338737978761	13.4061709872003	13.5562805792333	13.656518703227	13.7741609685085	13.8208216188284
Raly	13.7784991359694	13.5786482734551	13.4300320985846	13.7300672101554	13.5765092716935	13.6510114148746	13.935533306761	13.8861140098797
Rb1	13.8644257290166	13.8535617822823	13.9029239829528	13.7373527595689	14.1831516637892	14.0812649887682	14.9204328945104	14.8477020243268
Rbbp6	14.2684453625449	14.1407237678153	13.4040015786803	13.8834100279543	14.1522261111861	14.2162044153605	14.3676472715695	14.3352462177818
Rbl1	12.3284482791625	12.286938072494	12.7405813370509	12.4463809962898	13.0046970114253	12.8266787810275	14.1696450416763	14.1534022176994
Rbl2	14.2120995895088	14.208369704105	14.3475240044969	14.0018765674696	14.0408124763377	14.0786230596611	14.167752676676	14.0812649887682
Rbm19	12.6814737343925	12.6135398118374	12.289579780332	12.3421444778742	12.7038819954205	12.7940663633247	13.9715731430339	14.044843393373
Rbm48	12.2512622161774	11.9400009419878	11.7529881196761	11.5188881809074	12.6344288824448	12.356102276129	12.8576712399882	12.7094771466459
Rbmx	13.4355779951326	13.3127504434811	12.9966332132411	13.5960059816695	13.7692791295295	13.8397995713942	14.315506623299	14.3627904821283
Rbmxl1	13.5078492860571	13.3439796987427	13.3792013405799	13.8145117163434	13.8211574505053	13.9196861075963	14.4107426985634	14.5301439600085
Rc3h1	14.4431671542789	14.5039416261793	14.5081861828451	14.461113873427	14.6722368663393	14.6424273096683	14.7534060937795	14.6653637840388
Reep3	13.2559082974742	13.151634753203	13.1924683500758	13.2836571827771	13.6306063705876	13.3706369753652	14.1745798758412	14.1540204930407
Rere	14.3560964050318	14.2445450905775	14.3964701354215	14.2037838502383	14.0803520820523	14.1940256864148	13.7596455333108	13.8668606352877
Rfx7	14.3283853795696	14.3249862704388	14.1782365805802	14.2837786097113	14.3724955890284	14.3424792669705	14.5606026558854	14.5137928757508
Rgs9	13.8774888023979	13.8376797944495	13.6949904295223	13.4908859050824	13.8179802845269	13.8980951117608	14.931661049931	15.0969002105606
Rnf219	12.8691469083397	12.8474182870062	12.7831401544636	12.7482995435589	13.4500458774599	13.2511173152352	14.2060823304093	14.3104066321658
Rnmt	14.7787995261975	14.8154471335322	14.7613822443449	14.6812084276197	14.6760144147735	14.6735788158892	14.8884015622359	14.8999097961311
Rorc	12.9737091992554	12.8797547432546	12.4219639885086	12.6276787180437	12.4400820424913	12.7647092862788	13.4885236780247	13.4072336996716
Rpap3	14.8082017342263	14.7281151893688	14.4757396488662	14.5601354876487	14.569444015255	14.6665475492068	15.1940831019253	15.3289707142
Rpl12	12.5100292564068	12.3326657231676	12.524242433276	12.8153343399708	14.0873290512625	13.9498007976941	14.8064656044491	14.7904921888574
Rpl13	13.412576211065	13.3487183998625	13.2827700380888	13.5019803438086	14.0661504969758	13.915935374807	14.9608812526277	14.7534060937795
Rpl18a	11.9925217923623	11.8962555470227	11.7405333355328	11.8962555470227	12.2427363737935	12.2427363737935	12.790192501856	12.9128028751568
